2018/05/06,15:37:00,1525588620,26.72317859774921,26.712957887696877,52.358644627987175,52.2963794453196,1010.3993225773493,1010.3516476668569
2018/05/06,15:37:30,1525588650,26.73339930921793,26.713894786197248,52.22130731420074,52.305337355682326,1010.3630093598165,1010.3550199347006
2018/05/06,15:39:00,1525588740,26.712957887444645,26.72828895379401,52.34014681214328,52.24062825507606,1010.3820257865366,1010.3369381654685
2018/05/06,15:39:30,1525588770,26.70784753272892,26.713809614026104,52.33378381820663,52.27502755326764,1010.3197695350408,1010.3218171773447
2018/05/06,15:40:00,1525588800,26.702737178304233,26.70554787348034,52.36781948466381,52.307257841834854,1010.2843179667605,1010.3114107798568
2018/05/06,15:40:30,1525588830,26.702737178304233,26.704525802508094,52.321649684439336,52.314930856276064,1010.364729128408,1010.3020868206843
2018/05/06,15:41:00,1525588860,26.692516470327973,26.701033727115526,52.343551154444945,52.32453016770152,1010.3206293117448,1010.2930503399
2018/05/06,15:41:30,1525588890,26.682295763515867,26.69481612981908,52.41161853125909,52.36228398802784,1010.4373477642729,1010.3173730590464
2018/05/06,15:42:00,1525588920,26.67718541054637,26.689279913267818,52.43410905519476,52.40386773883958,1010.2142776871929,1010.3374881235587
2018/05/06,15:42:30,1525588950,26.672075057867914,26.684339905067464,52.46814016473958,52.424358895712366,1010.3664447978247,1010.338509485565
2018/05/06,15:43:00,1525588980,26.672075057867914,26.679996104936677,52.45659890404374,52.429241298073876,1010.4200497162024,1010.3548341375067
2018/05/06,15:43:30,1525589010,26.682295763515867,26.681614383522536,52.27311534523769,52.39691860624162,1010.3837419518434,1010.3615930464053
2018/05/06,15:44:00,1525589040,26.682295763515867,26.683828869882078,52.492409443638365,52.390345971355956,1010.4373477642729,1010.3684677910329
2018/05/06,15:44:30,1525589070,26.672075057867914,26.676333686108894,52.52007535167648,52.423427849424456,1010.5272597655348,1010.4053675652432
2018/05/06,15:45:00,1525589100,26.656744001578772,26.66432435716415,52.43750837349379,52.463393461415286,1010.4477065411993,1010.4239067089683
2018/05/06,15:45:30,1525589130,26.67718541054637,26.666112980480346,52.36485941769599,52.44551932537757,1010.4823041599062,1010.448375914034
2018/05/06,15:47:00,1525589220,26.65163365006447,26.662195043994384,52.46576744884505,52.522004788261015,1010.6534707326286,1010.5431459730015
2018/05/06,15:47:30,1525589250,26.661854353384115,26.655466413908773,52.455412805161906,52.49535225491629,1010.5099600621273,1010.5514113625829
2018/05/06,15:48:00,1525589280,26.656744001578772,26.656573656829035,52.54137534033329,52.470475812695334,1010.7425278726472,1010.5890214176362
2018/05/06,15:48:30,1525589310,26.661854353384115,26.658447452442488,52.53619899253531,52.50800848536234,1010.6171686067859,1010.6203353919427
2018/05/06,15:49:00,1525589340,26.661854353384115,26.659639867829778,52.449642289544215,52.51045520556498,1010.6171686067859,1010.6630038152736
2018/05/06,15:49:30,1525589370,26.67718541054637,26.668412639229306,52.422567547168285,52.442515107218725,1010.5895152450134,1010.6581995324806
2018/05/06,15:50:00,1525589400,26.692516470327973,26.680592313151767,52.43588742599939,52.42642482247902,1010.749484097452,1010.6636300975161
2018/05/06,15:50:30,1525589430,26.697626824170584,26.68910956813488,52.476876997302206,52.465211878124116,1010.7313319158255,1010.7169131026163
2018/05/06,15:51:00,1525589460,26.692516470327973,26.692771988267488,52.43588742599939,52.48381521504879,1010.7762876721441,1010.7472363263508
2018/05/06,15:51:30,1525589490,26.682295763515867,26.693794058938995,52.41738937456136,52.47508550556468,1010.7589841269396,1010.7587946230341
2018/05/06,15:52:00,1525589520,26.672075057867914,26.689876121196722,52.595091439357184,52.47482251318669,1010.7952861289009,1010.7593092873343
2018/05/06,15:52:30,1525589550,26.697626824170584,26.689365086059844,52.45956415002397,52.50159705775069,1010.6777244079854,1010.748169235889
2018/05/06,15:53:00,1525589580,26.70784753272892,26.694390267372363,52.599253657679256,52.531419563220744,1010.6950263641661,1010.7392541530319
2018/05/06,15:53:30,1525589610,26.692516470327973,26.696434408666878,52.51667960077879,52.540986829743595,1010.7762876721441,1010.7261860980921
2018/05/06,15:55:00,1525589700,26.67718541054637,26.69123888217776,52.561063050390295,52.51364562524633,1010.8307412228364,1010.7848461874116
2018/05/06,15:55:30,1525589730,26.67718541054637,26.68885405067073,52.6880122915771,52.57569086820387,1010.8307412228364,1010.8009110503128
2018/05/06,15:56:00,1525589760,26.692516470327973,26.686213701500673,52.51667960077879,52.59125235422765,1010.749484097452,1010.798674313894
2018/05/06,15:56:30,1525589790,26.697626824170584,26.693368196778465,52.56343990755765,52.559287442954776,1010.7581356963201,1010.7853234853486
2018/05/06,15:57:00,1525589820,26.6874061167764,26.69856372265155,52.608416425222316,52.54950572791674,1010.6604225845433,1010.7673162560986
2018/05/06,15:57:30,1525589850,26.697626824170584,26.69643440845345,52.69039484454547,52.59196223645826,1010.7313319158255,1010.7413748791138
2018/05/06,15:58:00,1525589880,26.70784753272892,26.696775098806636,52.593482795245144,52.59863799114774,1010.7218305562652,1010.7258694620103
2018/05/06,15:58:30,1525589910,26.702737178304233,26.700607864387468,52.6159713894562,52.609086654972415,1010.6863753694845,1010.7234233110538
2018/05/06,15:59:00,1525589940,26.672075057867914,26.698308205332918,52.68741665315815,52.63295951279784,1010.688075370977,1010.7003209287383
2018/05/06,15:59:30,1525589970,26.6874061167764,26.685447148880243,52.746907491598094,52.67974125928155,1010.7140291983133,1010.6923968562862
2018/05/06,16:00:00,1525590000,26.692516470327973,26.67846299898277,52.66094655274209,52.740381817185714,1010.749484097452,1010.7011229555196
